ts_utc,seq,source,temperature_c,humidity_pct,pressure_hpa,latency_ms,status,fault_type
2026-04-24T00:05:20Z,320,synthetic,28.731,38.275,1007.870,27.323,ok,none
2026-04-24T00:05:21Z,321,synthetic,20.618,56.906,1010.219,15.467,ok,none
2026-04-24T00:05:22Z,322,synthetic,25.203,39.650,998.216,20.490,ok,none
2026-04-24T00:05:23Z,323,synthetic,28.087,53.137,1010.530,16.366,ok,none
2026-04-24T00:05:24Z,324,synthetic,28.069,63.931,1005.838,14.042,ok,none
2026-04-24T00:05:25Z,325,synthetic,20.453,48.781,992.550,62.206,ok,none
2026-04-24T00:05:26Z,326,synthetic,29.338,36.269,1006.355,75.421,ok,none
2026-04-24T00:05:27Z,327,synthetic,26.459,51.814,1029.714,63.608,ok,none
2026-04-24T00:05:28Z,328,synthetic,23.756,62.309,1016.472,70.873,ok,none
2026-04-24T00:05:29Z,329,synthetic,21.785,56.490,1011.154,55.747,ok,none
2026-04-24T00:05:30Z,330,synthetic,22.984,61.940,1011.778,109.094,ok,none
2026-04-24T00:05:31Z,331,synthetic,23.462,46.026,1027.496,67.635,ok,none
2026-04-24T00:05:32Z,332,synthetic,24.192,65.642,1025.350,17.899,ok,none
2026-04-24T00:05:33Z,333,synthetic,,,,,missing,dropout
2026-04-24T00:05:34Z,334,synthetic,27.033,36.947,1019.622,339.114,ok,none
2026-04-24T00:05:35Z,335,synthetic,28.637,37.258,1010.156,26.404,ok,none
2026-04-24T00:05:36Z,336,synthetic,23.189,58.917,1016.901,67.105,ok,none
2026-04-24T00:05:37Z,337,synthetic,26.602,43.842,1002.020,31.124,ok,none
2026-04-24T00:05:38Z,338,synthetic,29.116,60.040,1007.088,76.396,ok,none
2026-04-24T00:05:39Z,339,synthetic,26.713,66.432,1002.749,78.060,ok,none
2026-04-24T00:05:40Z,340,synthetic,27.544,53.941,1023.974,20.445,ok,none
2026-04-24T00:05:41Z,341,synthetic,29.147,57.495,1028.711,59.530,ok,none
2026-04-24T00:05:42Z,342,synthetic,22.033,60.868,1026.889,19.386,ok,none
2026-04-24T00:05:43Z,343,synthetic,21.905,45.738,1016.947,16.472,ok,none
2026-04-24T00:05:44Z,344,synthetic,27.617,63.972,1012.354,71.153,ok,none
2026-04-24T00:05:45Z,345,synthetic,29.570,35.613,1027.486,70.863,ok,none
2026-04-24T00:05:46Z,346,synthetic,24.789,44.704,1014.176,18.212,ok,none
2026-04-24T00:05:47Z,347,synthetic,27.755,50.226,1011.346,74.059,ok,none
2026-04-24T00:05:48Z,348,synthetic,24.973,38.944,1029.253,28.309,ok,none
2026-04-24T00:05:49Z,349,synthetic,23.707,51.557,1012.501,68.781,ok,none
2026-04-24T00:05:50Z,350,synthetic,29.348,58.166,1006.703,20.215,ok,none
2026-04-24T00:05:51Z,351,synthetic,28.334,54.972,1016.184,33.091,ok,none
2026-04-24T00:05:52Z,352,synthetic,29.665,60.668,1009.624,28.013,ok,none
2026-04-24T00:05:53Z,353,synthetic,27.203,54.533,1026.676,65.648,ok,none
2026-04-24T00:05:54Z,354,synthetic,20.338,68.868,1027.808,54.927,ok,none
2026-04-24T00:05:55Z,355,synthetic,28.425,44.257,1018.287,63.504,ok,none
2026-04-24T00:05:56Z,356,synthetic,,,,,missing,dropout
2026-04-24T00:05:57Z,357,synthetic,26.668,59.661,1009.328,36.124,ok,none
2026-04-24T00:05:58Z,358,synthetic,20.119,56.177,1000.990,10.463,ok,none
2026-04-24T00:05:59Z,359,synthetic,26.740,67.247,1026.391,11.200,ok,none
2026-04-24T00:06:00Z,360,synthetic,21.919,56.058,1022.609,16.742,ok,none
2026-04-24T00:06:01Z,361,synthetic,24.060,57.600,1029.609,37.783,ok,none
2026-04-24T00:06:02Z,362,synthetic,26.537,69.329,1020.383,57.883,ok,none
2026-04-24T00:06:03Z,363,synthetic,20.561,35.378,996.855,36.548,ok,none
2026-04-24T00:06:04Z,364,synthetic,25.659,69.318,993.814,40.374,ok,none
2026-04-24T00:06:05Z,365,synthetic,28.681,70.502,1009.020,12.979,ok,none
2026-04-24T00:06:06Z,366,synthetic,28.993,57.540,991.316,15.204,ok,none
2026-04-24T00:06:07Z,367,synthetic,25.870,65.090,1018.508,32.014,ok,none
2026-04-24T00:06:08Z,368,synthetic,22.405,68.386,1005.566,15.386,ok,none
2026-04-24T00:06:09Z,369,synthetic,21.400,74.539,1018.967,33.221,ok,none
2026-04-24T00:06:10Z,370,synthetic,24.371,68.547,1003.624,78.203,ok,none
2026-04-24T00:06:11Z,371,synthetic,27.736,36.185,1000.933,76.840,ok,none
2026-04-24T00:06:12Z,372,synthetic,29.411,52.274,1017.188,44.342,ok,none
2026-04-24T00:06:13Z,373,synthetic,27.981,63.524,993.282,15.999,ok,none
2026-04-24T00:06:14Z,374,synthetic,27.397,47.667,994.262,59.817,ok,none
2026-04-24T00:06:15Z,375,synthetic,,,,,missing,dropout
2026-04-24T00:06:16Z,376,synthetic,21.325,42.496,1007.954,35.194,ok,none
2026-04-24T00:06:17Z,377,synthetic,20.931,58.922,1002.977,241.566,ok,none
2026-04-24T00:06:18Z,378,synthetic,20.847,71.045,1026.208,30.429,ok,none
2026-04-24T00:06:19Z,379,synthetic,23.807,40.554,1002.045,50.037,ok,none
2026-04-24T00:06:20Z,380,synthetic,24.211,54.369,993.077,14.429,ok,none
2026-04-24T00:06:21Z,381,synthetic,25.938,42.822,994.279,27.261,ok,none
2026-04-24T00:06:22Z,382,synthetic,26.202,67.163,1003.182,76.418,ok,none
2026-04-24T00:06:23Z,383,synthetic,29.742,40.445,1002.827,67.083,ok,none
2026-04-24T00:06:24Z,384,synthetic,29.646,73.749,1001.658,24.060,ok,none
2026-04-24T00:06:25Z,385,synthetic,22.424,50.042,1022.660,44.371,ok,none
2026-04-24T00:06:26Z,386,synthetic,25.922,56.825,1017.269,17.972,ok,none
2026-04-24T00:06:27Z,387,synthetic,27.084,52.538,1001.653,76.710,ok,none
2026-04-24T00:06:28Z,388,synthetic,24.091,54.972,1015.333,67.328,ok,none
2026-04-24T00:06:29Z,389,synthetic,27.891,37.959,1029.628,56.106,ok,none
2026-04-24T00:06:30Z,390,synthetic,29.204,62.668,1011.746,38.056,ok,none
2026-04-24T00:06:31Z,391,synthetic,25.369,60.527,993.399,35.167,ok,none
2026-04-24T00:06:32Z,392,synthetic,26.470,36.772,1029.344,56.032,ok,none
2026-04-24T00:06:33Z,393,synthetic,29.657,52.218,990.422,37.973,ok,none
2026-04-24T00:06:34Z,394,synthetic,25.805,58.009,1007.831,45.747,ok,none
2026-04-24T00:06:35Z,395,synthetic,25.005,48.799,990.983,64.064,ok,none
2026-04-24T00:06:36Z,396,synthetic,21.161,72.627,995.667,39.118,ok,none
2026-04-24T00:06:37Z,397,synthetic,24.829,54.047,1007.527,41.873,ok,none
2026-04-24T00:06:38Z,398,synthetic,28.102,39.603,1023.967,32.324,ok,none
2026-04-24T00:06:39Z,399,synthetic,29.839,44.757,996.978,57.400,ok,none
2026-04-24T00:06:40Z,400,synthetic,22.319,51.202,997.378,49.189,ok,none
2026-04-24T00:06:41Z,401,synthetic,21.973,58.688,1005.553,345.643,ok,none
2026-04-24T00:06:42Z,402,synthetic,28.087,37.503,994.070,24.405,ok,none
2026-04-24T00:06:43Z,403,synthetic,24.576,45.494,1024.505,23.087,ok,none
2026-04-24T00:06:44Z,404,synthetic,26.113,58.480,1003.917,54.738,ok,none
2026-04-24T00:06:45Z,405,synthetic,27.060,46.898,1014.579,53.215,ok,none
2026-04-24T00:06:46Z,406,synthetic,23.054,42.322,1017.737,19.376,ok,none
2026-04-24T00:06:47Z,407,synthetic,23.837,42.430,1015.420,39.277,ok,none
2026-04-24T00:06:48Z,408,synthetic,25.549,54.586,995.612,55.168,ok,none
2026-04-24T00:06:49Z,409,synthetic,23.590,35.383,995.461,41.570,ok,none
2026-04-24T00:06:50Z,410,synthetic,24.950,62.388,1006.625,77.468,ok,none
2026-04-24T00:06:51Z,411,synthetic,20.309,65.442,1001.684,44.209,ok,none
2026-04-24T00:06:52Z,412,synthetic,24.573,64.701,1020.637,47.633,ok,none
2026-04-24T00:06:53Z,413,synthetic,27.751,67.931,1004.674,17.925,ok,none
2026-04-24T00:06:54Z,414,synthetic,25.464,74.591,994.097,12.913,ok,none
2026-04-24T00:06:55Z,415,synthetic,29.993,52.989,1003.943,62.594,ok,none
2026-04-24T00:06:56Z,416,synthetic,27.756,44.478,1022.428,40.735,ok,none
2026-04-24T00:06:57Z,417,synthetic,26.328,41.639,995.569,34.544,ok,none
2026-04-24T00:06:58Z,418,synthetic,23.508,46.243,1011.551,24.486,ok,none
2026-04-24T00:06:59Z,419,synthetic,22.673,69.321,1029.420,59.284,ok,none
2026-04-24T00:07:00Z,420,synthetic,27.857,71.751,1029.699,16.666,ok,none
2026-04-24T00:07:01Z,421,synthetic,22.497,63.456,1023.139,18.882,ok,none
2026-04-24T00:07:02Z,422,synthetic,25.774,45.749,1006.569,57.336,ok,none
2026-04-24T00:07:03Z,423,synthetic,20.931,55.625,1001.129,54.354,ok,none
2026-04-24T00:07:04Z,424,synthetic,23.273,35.099,1020.965,35.835,ok,none
2026-04-24T00:07:05Z,425,synthetic,26.641,49.329,992.533,61.165,ok,none
2026-04-24T00:07:06Z,426,synthetic,22.119,45.741,1023.134,25.248,ok,none
2026-04-24T00:07:07Z,427,synthetic,24.853,48.750,1017.302,50.455,ok,none
2026-04-24T00:07:08Z,428,synthetic,24.596,39.969,1024.306,16.970,ok,none
2026-04-24T00:07:09Z,429,synthetic,22.023,62.544,995.277,10.047,ok,none
2026-04-24T00:07:10Z,430,synthetic,22.740,61.184,1000.016,21.128,ok,none
2026-04-24T00:07:11Z,431,synthetic,23.963,47.220,1017.978,73.266,ok,none
2026-04-24T00:07:12Z,432,synthetic,20.011,54.072,995.308,55.884,ok,none
2026-04-24T00:07:13Z,433,synthetic,28.171,74.526,1006.893,378.239,ok,none
2026-04-24T00:07:14Z,434,synthetic,27.308,39.097,1002.534,14.958,ok,none
2026-04-24T00:07:15Z,435,synthetic,27.532,40.326,1029.718,19.599,ok,none
2026-04-24T00:07:16Z,436,synthetic,24.401,63.897,1015.123,360.008,ok,none
2026-04-24T00:07:17Z,437,synthetic,28.600,38.468,994.019,38.820,ok,none
2026-04-24T00:07:18Z,438,synthetic,29.632,47.580,995.593,51.270,ok,none
2026-04-24T00:07:19Z,439,synthetic,26.000,59.304,1021.159,15.897,ok,none
2026-04-24T00:07:20Z,440,synthetic,23.016,55.710,1010.381,69.352,ok,none
2026-04-24T00:07:21Z,441,synthetic,28.979,73.187,1009.796,30.688,ok,none
2026-04-24T00:07:22Z,442,synthetic,25.283,74.108,1029.475,44.971,ok,none
2026-04-24T00:07:23Z,443,synthetic,25.684,49.616,1017.318,19.239,ok,none
2026-04-24T00:07:24Z,444,synthetic,20.167,37.701,1000.487,76.812,ok,none
2026-04-24T00:07:25Z,445,synthetic,36.031,80.967,984.493,14.233,noisy,noise
2026-04-24T00:07:26Z,446,synthetic,28.081,56.456,1005.629,45.791,ok,none
2026-04-24T00:07:27Z,447,synthetic,20.661,62.947,1019.198,68.417,ok,none
2026-04-24T00:07:28Z,448,synthetic,24.345,53.135,1014.353,14.053,ok,none
2026-04-24T00:07:29Z,449,synthetic,21.194,63.316,1018.060,61.919,ok,none
2026-04-24T00:07:30Z,450,synthetic,27.830,63.831,996.679,76.711,ok,none
2026-04-24T00:07:31Z,451,synthetic,28.864,65.857,991.174,64.679,ok,none
2026-04-24T00:07:32Z,452,synthetic,27.123,58.066,993.083,29.039,ok,none
2026-04-24T00:07:33Z,453,synthetic,25.669,49.708,1000.205,35.209,ok,none
2026-04-24T00:07:34Z,454,synthetic,22.284,55.353,991.762,50.174,ok,none
2026-04-24T00:07:35Z,455,synthetic,23.830,41.003,1027.246,27.119,ok,none
2026-04-24T00:07:36Z,456,synthetic,27.407,51.775,1002.872,48.701,ok,none
2026-04-24T00:07:37Z,457,synthetic,20.779,49.912,1010.082,60.420,ok,none
2026-04-24T00:07:38Z,458,synthetic,29.814,73.163,992.757,22.554,ok,none
2026-04-24T00:07:39Z,459,synthetic,23.273,57.124,990.319,29.761,ok,none
2026-04-24T00:07:40Z,460,synthetic,26.227,53.557,1013.668,49.466,ok,none
2026-04-24T00:07:41Z,461,synthetic,29.004,65.419,999.805,64.083,ok,none
2026-04-24T00:07:42Z,462,synthetic,,,,,missing,dropout
2026-04-24T00:07:43Z,463,synthetic,28.396,70.088,1028.040,26.310,ok,none
2026-04-24T00:07:44Z,464,synthetic,,,,,missing,dropout
2026-04-24T00:07:45Z,465,synthetic,21.039,56.193,999.527,69.430,ok,none
2026-04-24T00:07:46Z,466,synthetic,27.117,38.721,1026.851,14.193,ok,none
2026-04-24T00:07:47Z,467,synthetic,23.725,73.982,993.396,46.383,ok,none
2026-04-24T00:07:48Z,468,synthetic,20.748,57.713,1007.399,19.346,ok,none
2026-04-24T00:07:49Z,469,synthetic,23.150,67.033,1018.029,26.574,ok,none
2026-04-24T00:07:50Z,470,synthetic,20.747,43.109,1021.197,32.264,ok,none
2026-04-24T00:07:51Z,471,synthetic,24.661,51.261,1011.437,20.879,ok,none
2026-04-24T00:07:52Z,472,synthetic,22.650,39.797,996.305,24.535,ok,none
2026-04-24T00:07:53Z,473,synthetic,20.403,68.437,1003.112,67.847,ok,none
2026-04-24T00:07:54Z,474,synthetic,25.135,62.087,1000.407,27.375,ok,none
2026-04-24T00:07:55Z,475,synthetic,24.522,64.923,999.994,12.176,ok,none
2026-04-24T00:07:56Z,476,synthetic,20.120,68.215,1029.303,66.273,ok,none
2026-04-24T00:07:57Z,477,synthetic,26.303,60.787,1013.293,67.657,ok,none
2026-04-24T00:07:58Z,478,synthetic,29.025,52.737,995.152,125.789,ok,none
2026-04-24T00:07:59Z,479,synthetic,20.427,53.440,996.720,68.055,ok,none
2026-04-24T00:08:00Z,480,synthetic,20.295,62.329,996.912,67.518,ok,none
2026-04-24T00:08:01Z,481,synthetic,28.834,36.386,1014.767,23.101,ok,none
2026-04-24T00:08:02Z,482,synthetic,25.507,37.439,1001.191,30.657,ok,none
2026-04-24T00:08:03Z,483,synthetic,25.258,60.230,1022.087,23.962,ok,none
2026-04-24T00:08:04Z,484,synthetic,23.591,56.781,1009.387,79.258,ok,none
2026-04-24T00:08:05Z,485,synthetic,21.798,47.755,998.761,45.168,ok,none
2026-04-24T00:08:06Z,486,synthetic,29.915,56.177,1020.674,64.498,ok,none
2026-04-24T00:08:07Z,487,synthetic,26.569,45.661,1022.651,78.179,ok,none
2026-04-24T00:08:08Z,488,synthetic,22.194,68.860,1021.896,13.914,ok,none
2026-04-24T00:08:09Z,489,synthetic,21.761,58.701,1022.248,68.746,ok,none
2026-04-24T00:08:10Z,490,synthetic,29.476,57.544,1012.524,380.224,ok,none
2026-04-24T00:08:11Z,491,synthetic,24.922,47.362,1009.617,79.160,ok,none
2026-04-24T00:08:12Z,492,synthetic,25.264,35.027,1026.716,26.284,ok,none
2026-04-24T00:08:13Z,493,synthetic,29.188,68.771,1002.944,19.134,ok,none
2026-04-24T00:08:14Z,494,synthetic,,,,,missing,dropout
2026-04-24T00:08:15Z,495,synthetic,28.465,69.427,1028.422,74.206,ok,none
2026-04-24T00:08:16Z,496,synthetic,21.010,47.071,995.458,75.935,ok,none
2026-04-24T00:08:17Z,497,synthetic,29.607,60.967,996.968,76.409,ok,none
2026-04-24T00:08:18Z,498,synthetic,27.870,43.929,1013.558,58.549,ok,none
2026-04-24T00:08:19Z,499,synthetic,21.273,64.153,1027.952,31.478,ok,none
2026-04-24T00:08:20Z,500,synthetic,29.652,36.295,1014.096,37.412,ok,none
2026-04-24T00:08:21Z,501,synthetic,25.656,72.468,995.626,77.727,ok,none
2026-04-24T00:08:22Z,502,synthetic,21.679,70.413,993.549,26.660,ok,none
2026-04-24T00:08:23Z,503,synthetic,24.466,45.608,999.982,54.737,ok,none
2026-04-24T00:08:24Z,504,synthetic,20.013,50.437,1019.303,27.966,ok,none
2026-04-24T00:08:25Z,505,synthetic,23.787,56.841,994.057,71.919,ok,none
2026-04-24T00:08:26Z,506,synthetic,26.872,41.506,992.948,70.484,ok,none
2026-04-24T00:08:27Z,507,synthetic,29.517,37.968,996.804,30.644,ok,none
2026-04-24T00:08:28Z,508,synthetic,28.981,38.724,1013.761,61.239,ok,none
2026-04-24T00:08:29Z,509,synthetic,21.650,70.590,996.284,476.977,ok,none
2026-04-24T00:08:30Z,510,synthetic,26.972,63.882,1019.199,24.389,ok,none
2026-04-24T00:08:31Z,511,synthetic,20.496,57.871,1023.594,29.707,ok,none
2026-04-24T00:08:32Z,512,synthetic,22.945,61.481,1014.009,35.258,ok,none
2026-04-24T00:08:33Z,513,synthetic,22.918,38.277,1023.751,11.801,ok,none
2026-04-24T00:08:34Z,514,synthetic,26.610,38.645,1011.765,37.823,ok,none
2026-04-24T00:08:35Z,515,synthetic,24.458,45.532,1008.602,71.984,ok,none
2026-04-24T00:08:36Z,516,synthetic,27.522,61.699,993.428,28.799,ok,none
2026-04-24T00:08:37Z,517,synthetic,25.897,57.144,1023.632,47.901,ok,none
2026-04-24T00:08:38Z,518,synthetic,28.669,53.993,1025.266,39.304,ok,none
2026-04-24T00:08:39Z,519,synthetic,27.143,55.084,1026.018,15.527,ok,none
2026-04-24T00:08:40Z,520,synthetic,21.203,65.288,996.915,57.427,ok,none
2026-04-24T00:08:41Z,521,synthetic,21.262,51.935,1029.531,78.052,ok,none
2026-04-24T00:08:42Z,522,synthetic,28.341,45.315,1026.432,79.809,ok,none
2026-04-24T00:08:43Z,523,synthetic,23.974,48.045,1001.048,14.691,ok,none
2026-04-24T00:08:44Z,524,synthetic,26.231,55.902,1006.784,71.143,ok,none
2026-04-24T00:08:45Z,525,synthetic,27.584,72.586,1026.997,20.374,ok,none
2026-04-24T00:08:46Z,526,synthetic,25.356,48.755,1006.436,17.069,ok,none
2026-04-24T00:08:47Z,527,synthetic,20.375,46.017,995.754,43.991,ok,none
2026-04-24T00:08:48Z,528,synthetic,23.315,44.503,1019.830,455.830,ok,none
2026-04-24T00:08:49Z,529,synthetic,23.031,46.214,1009.665,426.954,ok,none
2026-04-24T00:08:50Z,530,synthetic,21.344,73.969,1007.724,16.875,ok,none
2026-04-24T00:08:51Z,531,synthetic,26.456,42.517,998.456,28.859,ok,none
2026-04-24T00:08:52Z,532,synthetic,28.672,67.841,1010.611,61.866,ok,none
2026-04-24T00:08:53Z,533,synthetic,21.356,69.052,1025.173,31.779,ok,none
2026-04-24T00:08:54Z,534,synthetic,,,,,missing,dropout
2026-04-24T00:08:55Z,535,synthetic,22.495,53.258,1026.721,68.305,ok,none
2026-04-24T00:08:56Z,536,synthetic,25.051,60.416,994.955,29.178,ok,none
2026-04-24T00:08:57Z,537,synthetic,28.705,58.475,1003.990,171.033,restart_gap,restart
2026-04-24T00:08:58Z,538,synthetic,26.889,46.403,1005.463,72.614,ok,none
2026-04-24T00:08:59Z,539,synthetic,28.571,60.895,1017.108,50.058,ok,none
2026-04-24T00:09:00Z,540,synthetic,27.676,35.356,1026.461,412.121,ok,none
2026-04-24T00:09:01Z,541,synthetic,28.051,47.218,1028.681,200.956,ok,none
2026-04-24T00:09:02Z,542,synthetic,23.487,45.080,1008.668,39.666,ok,none
2026-04-24T00:09:03Z,543,synthetic,21.023,55.461,1016.494,67.702,ok,none
2026-04-24T00:09:04Z,544,synthetic,26.091,46.939,994.324,36.196,ok,none
2026-04-24T00:09:05Z,545,synthetic,28.615,45.446,1018.444,79.185,ok,none
2026-04-24T00:09:06Z,546,synthetic,27.655,70.987,1022.217,30.915,ok,none
2026-04-24T00:09:07Z,547,synthetic,26.808,63.851,1016.216,52.002,ok,none
2026-04-24T00:09:08Z,548,synthetic,23.883,36.413,1018.323,28.160,ok,none
2026-04-24T00:09:09Z,549,synthetic,22.224,56.385,1021.396,23.294,ok,none
2026-04-24T00:09:10Z,550,synthetic,28.454,68.626,1025.060,57.031,ok,none
2026-04-24T00:09:11Z,551,synthetic,22.587,67.334,1020.517,16.832,ok,none
2026-04-24T00:09:12Z,552,synthetic,20.893,49.211,1019.768,57.580,ok,none
2026-04-24T00:09:13Z,553,synthetic,22.606,46.762,1024.049,65.166,ok,none
2026-04-24T00:09:14Z,554,synthetic,29.443,37.849,1025.577,70.648,ok,none
2026-04-24T00:09:15Z,555,synthetic,22.984,37.162,1024.170,70.725,ok,none
2026-04-24T00:09:16Z,556,synthetic,25.694,71.265,1008.303,24.021,ok,none
2026-04-24T00:09:17Z,557,synthetic,24.876,60.241,997.073,60.097,ok,none
2026-04-24T00:09:18Z,558,synthetic,27.612,41.744,1020.579,10.330,ok,none
2026-04-24T00:09:19Z,559,synthetic,26.145,60.340,1006.136,63.450,ok,none
2026-04-24T00:09:20Z,560,synthetic,23.731,35.563,1002.889,179.766,ok,none
2026-04-24T00:09:21Z,561,synthetic,26.267,44.953,1017.741,23.340,ok,none
2026-04-24T00:09:22Z,562,synthetic,25.887,41.681,1022.954,19.025,ok,none
2026-04-24T00:09:23Z,563,synthetic,25.964,48.513,1025.519,30.358,ok,none
2026-04-24T00:09:24Z,564,synthetic,23.593,42.537,1027.923,33.991,ok,none
2026-04-24T00:09:25Z,565,synthetic,27.272,40.248,1019.363,38.237,ok,none
2026-04-24T00:09:26Z,566,synthetic,26.505,36.495,1025.062,21.829,ok,none
2026-04-24T00:09:27Z,567,synthetic,26.620,61.143,990.790,497.872,ok,none
2026-04-24T00:09:28Z,568,synthetic,25.473,53.976,996.125,39.174,ok,none
2026-04-24T00:09:29Z,569,synthetic,26.617,61.499,1000.799,54.122,ok,none
2026-04-24T00:09:30Z,570,synthetic,21.049,63.751,994.709,19.601,ok,none
2026-04-24T00:09:31Z,571,synthetic,21.997,45.520,1010.926,17.438,ok,none
2026-04-24T00:09:32Z,572,synthetic,20.394,54.854,998.308,59.241,ok,none
2026-04-24T00:09:33Z,573,synthetic,29.069,68.409,1016.761,368.653,ok,none
2026-04-24T00:09:34Z,574,synthetic,27.236,39.052,1000.236,16.306,ok,none
2026-04-24T00:09:35Z,575,synthetic,24.643,38.992,996.988,79.207,ok,none
2026-04-24T00:09:36Z,576,synthetic,15.059,37.908,967.227,30.340,noisy,noise
2026-04-24T00:09:37Z,577,synthetic,27.331,49.905,1003.709,76.856,ok,none
2026-04-24T00:09:38Z,578,synthetic,28.357,62.596,1009.130,38.018,ok,none
2026-04-24T00:09:39Z,579,synthetic,21.325,64.056,1029.263,72.029,ok,none
2026-04-24T00:09:40Z,580,synthetic,24.827,57.758,1007.527,17.260,ok,none
2026-04-24T00:09:41Z,581,synthetic,28.626,70.198,1019.091,64.542,ok,none
2026-04-24T00:09:42Z,582,synthetic,28.876,52.628,992.533,43.816,ok,none
2026-04-24T00:09:43Z,583,synthetic,25.248,64.745,1018.951,10.865,ok,none
2026-04-24T00:09:44Z,584,synthetic,25.191,62.530,1014.730,76.903,ok,none
2026-04-24T00:09:45Z,585,synthetic,26.637,60.656,995.946,60.866,ok,none
2026-04-24T00:09:46Z,586,synthetic,20.116,72.375,1010.223,72.444,ok,none
2026-04-24T00:09:47Z,587,synthetic,27.514,47.825,1003.236,44.708,ok,none
2026-04-24T00:09:48Z,588,synthetic,23.786,67.684,993.153,45.485,ok,none
2026-04-24T00:09:49Z,589,synthetic,24.985,47.642,1029.227,50.112,ok,none
2026-04-24T00:09:50Z,590,synthetic,20.358,56.964,1023.036,11.244,ok,none
2026-04-24T00:09:51Z,591,synthetic,28.901,57.493,1016.184,77.422,ok,none
2026-04-24T00:09:52Z,592,synthetic,28.166,68.773,1003.279,33.860,ok,none
2026-04-24T00:09:53Z,593,synthetic,23.633,53.101,993.897,51.997,ok,none
2026-04-24T00:09:54Z,594,synthetic,26.337,66.997,1011.908,10.154,ok,none
2026-04-24T00:09:55Z,595,synthetic,24.924,67.874,1019.700,17.443,ok,none
2026-04-24T00:09:56Z,596,synthetic,21.207,69.088,998.624,27.800,ok,none
2026-04-24T00:09:57Z,597,synthetic,27.571,36.860,1015.330,23.341,ok,none
2026-04-24T00:09:58Z,598,synthetic,24.574,58.573,1010.168,18.625,ok,none
2026-04-24T00:09:59Z,599,synthetic,25.532,52.312,1013.405,10.304,ok,none
2026-04-24T00:10:00Z,600,synthetic,26.918,41.946,1022.610,64.676,ok,none
2026-04-24T00:10:01Z,601,synthetic,23.218,70.256,1006.747,56.027,ok,none
2026-04-24T00:10:02Z,602,synthetic,23.979,48.714,1001.767,58.476,ok,none
2026-04-24T00:10:03Z,603,synthetic,28.864,55.492,1023.723,19.673,ok,none
2026-04-24T00:10:04Z,604,synthetic,25.536,43.694,998.389,31.974,ok,none
2026-04-24T00:10:05Z,605,synthetic,21.327,63.416,1029.007,58.063,ok,none
2026-04-24T00:10:06Z,606,synthetic,27.104,65.431,1012.491,47.974,ok,none
2026-04-24T00:10:07Z,607,synthetic,26.742,70.755,1011.356,75.987,ok,none
2026-04-24T00:10:08Z,608,synthetic,23.809,37.123,992.264,142.588,ok,none
2026-04-24T00:10:09Z,609,synthetic,26.834,40.857,992.481,64.987,ok,none
2026-04-24T00:10:10Z,610,synthetic,23.587,53.104,1014.644,24.280,ok,none
2026-04-24T00:10:11Z,611,synthetic,26.471,50.555,1010.437,49.332,ok,none
2026-04-24T00:10:12Z,612,synthetic,20.470,50.263,1006.663,58.729,ok,none
2026-04-24T00:10:13Z,613,synthetic,20.538,64.747,998.123,57.960,ok,none
2026-04-24T00:10:14Z,614,synthetic,22.255,60.352,1018.382,70.231,ok,none
2026-04-24T00:10:15Z,615,synthetic,21.965,63.997,997.740,51.187,ok,none
2026-04-24T00:10:16Z,616,synthetic,29.625,64.403,994.774,78.842,ok,none
2026-04-24T00:10:17Z,617,synthetic,34.577,48.441,1022.163,29.538,noisy,noise
2026-04-24T00:10:18Z,618,synthetic,23.012,66.596,1012.006,53.776,ok,none
2026-04-24T00:10:19Z,619,synthetic,29.570,55.824,1021.450,59.538,ok,none
2026-04-24T00:10:20Z,620,synthetic,23.494,70.336,1016.533,48.016,ok,none
2026-04-24T00:10:21Z,621,synthetic,26.183,53.994,1012.453,30.550,ok,none
2026-04-24T00:10:22Z,622,synthetic,23.460,44.614,1015.691,55.451,ok,none
2026-04-24T00:10:23Z,623,synthetic,23.814,66.848,994.535,454.264,ok,none
2026-04-24T00:10:24Z,624,synthetic,27.705,55.572,1010.349,306.747,ok,none
2026-04-24T00:10:25Z,625,synthetic,23.203,38.294,993.838,30.750,ok,none
2026-04-24T00:10:26Z,626,synthetic,26.269,43.431,1015.181,64.132,ok,none
2026-04-24T00:10:27Z,627,synthetic,22.056,68.150,1025.145,57.978,ok,none
2026-04-24T00:10:28Z,628,synthetic,20.721,62.442,990.950,40.467,ok,none
2026-04-24T00:10:29Z,629,synthetic,21.780,45.076,992.818,12.652,ok,none
2026-04-24T00:10:30Z,630,synthetic,24.511,51.178,1002.656,73.769,ok,none
2026-04-24T00:10:31Z,631,synthetic,20.632,64.838,991.821,388.114,ok,none
2026-04-24T00:10:32Z,632,synthetic,22.898,62.435,1014.263,35.039,ok,none
2026-04-24T00:10:33Z,633,synthetic,28.221,36.233,996.253,74.868,ok,none
2026-04-24T00:10:34Z,634,synthetic,28.495,46.799,1015.362,62.273,ok,none
2026-04-24T00:10:35Z,635,synthetic,28.671,60.918,1028.296,72.088,ok,none
2026-04-24T00:10:36Z,636,synthetic,,,,,missing,dropout
2026-04-24T00:10:37Z,637,synthetic,23.941,56.901,993.405,329.087,ok,none
2026-04-24T00:10:38Z,638,synthetic,22.117,71.225,1024.058,61.900,ok,none
2026-04-24T00:10:39Z,639,synthetic,22.527,39.585,1016.839,22.879,ok,none
